dog_name,gender,breed,birth,colour,borough
Coco,Male,Maltese,Dec-04,Brindle,Brooklyn
Cozzie,Male,Maltese,Dec-04,White,Bronx
Gucci,Male,Maltese,Dec-04,White,Brooklyn
Jojo,Male,Maltese,Dec-04,White,Brooklyn
Mishu,Male,Maltese,Dec-04,White,Manhattan
Movado,Male,Maltese,Dec-04,White,Queens
Pochi,Female,Maltese,Dec-04,Brown,Bronx
Princess,Female,Maltese,Dec-04,White,Manhattan
Suki,Female,Maltese,Dec-04,White,Manhattan
Adolfo,Male,Maltese,Jan-05,White,Queens
Amy,Female,Maltese,Jan-05,White,Queens
Apollonia,Female,Maltese,Jan-05,White,Manhattan
Armani,Male,Maltese,Jan-05,White,Manhattan
Azul,Male,Maltese,Jan-05,White,Bronx
Baby,Male,Maltese,Jan-05,White,Brooklyn
Bailey,Male,Maltese,Jan-05,White,Staten Island
Bebe-Yogi,Male,Maltese,Jan-05,White,Manhattan
Bee,Male,Maltese,Jan-05,White,Brooklyn
Beely,Male,Maltese,Jan-05,White,Brooklyn
Bella,Female,Maltese,Jan-05,White,Queens
Bella,Female,Maltese,Jan-05,White,Manhattan
Bettywhite,Female,Maltese,Jan-05,White,Manhattan
Biney,Male,Maltese,Jan-05,White,Brooklyn
Brady,Male,Maltese,Jan-05,White,Manhattan
Bubbles,Female,Maltese,Jan-05,White,Bronx
Buddy,Male,Maltese,Jan-05,White,Brooklyn
Busby,Male,Maltese,Jan-05,White,Bronx
Buttercup,Male,Maltese,Jan-05,White,Manhattan
Candy,Female,Maltese,Jan-05,White,Queens
Champ,Male,Maltese,Jan-05,White,Manhattan
Charlie,Female,Maltese,Jan-05,White,Manhattan
Chester,Male,Maltese,Jan-05,White,Manhattan
Chico,Male,Maltese,Jan-05,White,Brooklyn
Chief,Male,Maltese,Jan-05,White,Manhattan
Chloe,Female,Maltese,Jan-05,White,Manhattan
Coco,Male,Maltese,Jan-05,White,Queens
Coco,Female,Maltese,Jan-05,White,Queens
Coco,Male,Maltese,Jan-05,White,Staten Island
Coconut,Female,Maltese,Jan-05,White,Staten Island
Cody,Male,Maltese,Jan-05,White,Queens
Comet,Male,Maltese,Jan-05,White,Bronx
Cosmo,Male,Maltese,Jan-05,White,Manhattan
Delilah,Female,Maltese,Jan-05,White,Queens
Dexter,Male,Maltese,Jan-05,White,Staten Island
Diamond,Female,Maltese,Jan-05,White,Bronx
Diesel,Male,Maltese,Jan-05,White,Bronx
Fiona,Female,Maltese,Jan-05,White,Manhattan
Fluffy,Female,Maltese,Jan-05,White,Bronx
Frankie,Male,Maltese,Jan-05,White,Staten Island
Freddie,Male,Maltese,Jan-05,White,Queens
Friskie,Male,Maltese,Jan-05,White,Staten Island
Gucci,Male,Maltese,Jan-05,White,Staten Island
Gypsy,Female,Maltese,Jan-05,White,Manhattan
Hershey,Male,Maltese,Jan-05,White,Queens
Isabella,Female,Maltese,Jan-05,White,Staten Island
Jedi,Female,Maltese,Jan-05,White,Bronx
Joey,Male,Maltese,Jan-05,White,Brooklyn
Juliet,Female,Maltese,Jan-05,White,Manhattan
June,Female,Maltese,Jan-05,White,Manhattan
Lady,Female,Maltese,Jan-05,White,Staten Island
Leila,Female,Maltese,Jan-05,White,Bronx
Leland,Male,Maltese,Jan-05,White,Manhattan
Lily,Female,Maltese,Jan-05,White,Queens
Lola,Female,Maltese,Jan-05,White,Manhattan
Louie,Male,Maltese,Jan-05,White,Brooklyn
Louie,Male,Maltese,Jan-05,White,Manhattan
Lovita,Female,Maltese,Jan-05,White,Manhattan
Luca,Male,Maltese,Jan-05,White,Queens
Luna,Female,Maltese,Jan-05,White,Manhattan
Maggie,Female,Maltese,Jan-05,White,Manhattan
Malta,Female,Maltese,Jan-05,White,Manhattan
Max,Male,Maltese,Jan-05,White,Staten Island
Maximus,Male,Maltese,Jan-05,White,Brooklyn
May,Female,Maltese,Jan-05,White,Manhattan
Michelle,Female,Maltese,Jan-05,White,Brooklyn
Mickey,Male,Maltese,Jan-05,White,Queens
Miles,Male,Maltese,Jan-05,White,Bronx
Minnie,Female,Maltese,Jan-05,White,Staten Island
Missy,Female,Maltese,Jan-05,White,Queens
Monte,Male,Maltese,Jan-05,White,Manhattan
Muffin,Female,Maltese,Jan-05,White,Queens
N/A,Female,Maltese,Jan-05,White,Queens
N/A,Male,Maltese,Jan-05,White,Brooklyn
N/A,Male,Maltese,Jan-05,White,Manhattan
N/A,Male,Maltese,Jan-05,White,Manhattan
Noah,Male,Maltese,Jan-05,White,Manhattan
Nugget,Male,Maltese,Jan-05,White,Queens
Okei,Male,Maltese,Jan-05,White,Brooklyn
Peanut,Male,Maltese,Jan-05,White,Brooklyn
Pearl,Female,Maltese,Jan-05,White,Queens
Pepsi,Male,Maltese,Jan-05,White,Manhattan
Pom,Female,Maltese,Jan-05,White,Queens
Princess,Female,Maltese,Jan-05,White,Queens
Princess,Female,Maltese,Jan-05,White,Bronx
Rockie,Male,Maltese,Jan-05,White,Brooklyn
Rocky,Male,Maltese,Jan-05,White,Queens
Roger,Male,Maltese,Jan-05,White,Manhattan
Sam,Male,Maltese,Jan-05,White,Brooklyn
Samantha,Female,Maltese,Jan-05,White,Staten Island
Saschie,Female,Maltese,Jan-05,White,Manhattan
Sassy,Female,Maltese,Jan-05,White,Brooklyn
Scruffy,Male,Maltese,Jan-05,White,Queens
Sidney,Female,Maltese,Jan-05,White,Manhattan
Siro,Male,Maltese,Jan-05,Tan,Bronx
Skippy,Male,Maltese,Jan-05,White,Brooklyn
Snickers,Male,Maltese,Jan-05,White,Staten Island
Snowball,Male,Maltese,Jan-05,White,Queens
Snowball,Male,Maltese,Jan-05,White,Brooklyn
Snowball,Female,Maltese,Jan-05,White,Manhattan
Solly,Male,Maltese,Jan-05,White,Brooklyn
Storm,Female,Maltese,Jan-05,White,Queens
Sugar,Male,Maltese,Jan-05,White,Brooklyn
Sugar,Female,Maltese,Jan-05,White,Manhattan
Sunshine,Female,Maltese,Jan-05,White,Brooklyn
Tad,Male,Maltese,Jan-05,White,Manhattan
Teddy,Male,Maltese,Jan-05,White,Queens
Tiffany,Female,Maltese,Jan-05,White,Queens
Tino,Male,Maltese,Jan-05,White,Staten Island
Toby,Male,Maltese,Jan-05,White,Queens
Vegas,Female,Maltese,Jan-05,White,Manhattan
Victoria,Female,Maltese,Jan-05,White,Brooklyn
Violet,Female,Maltese,Jan-05,White,Manhattan
Walentino,Male,Maltese,Jan-05,Black,Queens
Whitey,Male,Maltese,Jan-05,White,Queens
Zoe,Female,Maltese,Jan-05,White,Queens
Zoey,Female,Maltese,Jan-05,White,Queens
Eddie,Male,Maltese,Feb-05,White,Bronx
Isa,Female,Maltese,Feb-05,White,Queens
Jp,Male,Maltese,Feb-05,White,Queens
Kko,Male,Maltese,Feb-05,White,Queens
Rascal,Male,Maltese,Feb-05,White,Manhattan
Sandwiches,Male,Maltese,Feb-05,White,Manhattan
Bella,Female,Maltese,Mar-05,White,Staten Island
Chago,Male,Maltese,Mar-05,White,Bronx
Crystal,Female,Maltese,Mar-05,White,Bronx
Davie,Male,Maltese,Mar-05,Cream,Queens
Jake,Male,Maltese,Mar-05,White,Manhattan
Kevin,Male,Maltese,Mar-05,Tan,Queens
Milo,Male,Maltese,Mar-05,White,Bronx
Ruby,Female,Maltese,Mar-05,White,Bronx
Sammy,Male,Maltese,Mar-05,White,Manhattan
Tallulah,Female,Maltese,Mar-05,White,Manhattan
Casper,Male,Maltese,Apr-05,White,Brooklyn
Dolce,Male,Maltese,Apr-05,White,Brooklyn
Maximus,Female,Maltese,Apr-05,White,Brooklyn
Princess,Female,Maltese,Apr-05,White,Bronx
Smoochie,Male,Maltese,Apr-05,White,Manhattan
Dong,Male,Maltese,May-05,White,Queens
Lucky,Male,Maltese,May-05,White,Staten Island
Qq,Male,Maltese,May-05,White,Manhattan
Sabrina,Female,Maltese,May-05,White,Queens
Snuggles,Male,Maltese,May-05,White,Brooklyn
Tobi,Male,Maltese,May-05,White,Brooklyn
Westley,Male,Maltese,May-05,White,Bronx
Cubby,Male,Maltese,Jun-05,White,Brooklyn
Lily,Female,Maltese,Jun-05,White,Manhattan
Lulu,Female,Maltese,Jun-05,White,Manhattan
Bella,Female,Maltese,Jul-05,White,Queens
Coty,Male,Maltese,Jul-05,White,Staten Island
Diamond,Female,Maltese,Jul-05,White,Brooklyn
Jasmine,Female,Maltese,Jul-05,White,Brooklyn
Koby,Male,Maltese,Jul-05,White,Manhattan
Kodi,Male,Maltese,Jul-05,White,Brooklyn
Lola,Female,Maltese,Jul-05,White,Bronx
Lucky,Male,Maltese,Jul-05,White,Queens
Marley,Male,Maltese,Jul-05,White,Staten Island
Papi,Male,Maltese,Jul-05,White,Manhattan
Snowwinter,Female,Maltese,Jul-05,White,Manhattan
Snowy,Male,Maltese,Jul-05,Cream,Manhattan
Benji,Male,Maltese,Aug-05,White,Queens
Benny,Male,Maltese,Aug-05,White,Brooklyn
Casper,Male,Maltese,Aug-05,White,Queens
Coco,Female,Maltese,Aug-05,White,Manhattan
Jojo,Female,Maltese,Aug-05,White,Queens
Ling,Female,Maltese,Aug-05,White,Queens
Macho,Male,Maltese,Aug-05,White,Manhattan
Majesty,Male,Maltese,Aug-05,White,Brooklyn
Mickey,Male,Maltese,Aug-05,White,Staten Island
Molly,Female,Maltese,Aug-05,White,Brooklyn
Pheyona,Female,Maltese,Aug-05,White,Brooklyn
Snuggles,Male,Maltese,Aug-05,White,Queens
Tater-Tot,Male,Maltese,Aug-05,White,Manhattan
Belle,Female,Maltese,Sep-05,White,Manhattan
Bianca,Female,Maltese,Sep-05,White,Staten Island
Coco,Female,Maltese,Sep-05,White,Bronx
Josie,Female,Maltese,Sep-05,White,Queens
Lola,Female,Maltese,Sep-05,White,Brooklyn
Luigi,Male,Maltese,Sep-05,White,Bronx
Madison,Female,Maltese,Sep-05,White,Manhattan
Minty,Male,Maltese,Sep-05,White,Manhattan
Shockey,Male,Maltese,Sep-05,White,Brooklyn
Zoey,Female,Maltese,Sep-05,White,Brooklyn
Angel,Female,Maltese,Oct-05,White,Manhattan
Boobi,Female,Maltese,Oct-05,White,Queens
Friday,Male,Maltese,Oct-05,White,Manhattan
Stella,Female,Maltese,Oct-05,White,Manhattan
Baby,Male,Maltese,Nov-05,White,Manhattan
Cosmo,Male,Maltese,Nov-05,White,Manhattan
Fluffy,Female,Maltese,Nov-05,White,Manhattan
Snowball,Female,Maltese,Nov-05,White,Queens
Spanky,Male,Maltese,Nov-05,White,Staten Island
Zena,Female,Maltese,Nov-05,White,Brooklyn
Bebe,Male,Maltese,Dec-05,White,Brooklyn
Champ,Male,Maltese,Dec-05,White,Manhattan
Junior,Male,Maltese,Dec-05,White,Staten Island
Sammy,Male,Maltese,Dec-05,White,Staten Island
Snowball,Female,Maltese,Dec-05,White,Manhattan
Ally,Female,Maltese,Jan-06,White,Bronx
Angel,Female,Maltese,Jan-06,White,Queens
Aria,Female,Maltese,Jan-06,White,Manhattan
Ashley,Female,Maltese,Jan-06,White,Manhattan
Baci,Female,Maltese,Jan-06,White,Staten Island
Bailey,Male,Maltese,Jan-06,White,Staten Island
Bam,Male,Maltese,Jan-06,White,Queens
Bauer,Male,Maltese,Jan-06,White,Manhattan
Bebe,Female,Maltese,Jan-06,White,Brooklyn
Bella,Female,Maltese,Jan-06,White,Brooklyn
Bella,Female,Maltese,Jan-06,White,Staten Island
Bella,Female,Maltese,Jan-06,White,Queens
Benji,Male,Maltese,Jan-06,White,Queens
Benny,Male,Maltese,Jan-06,White,Manhattan
Betty,Female,Maltese,Jan-06,White,Staten Island
Bianca,Female,Maltese,Jan-06,White,Brooklyn
Billy,Male,Maltese,Jan-06,White,Queens
Bj,Male,Maltese,Jan-06,White,Bronx
Boggie,Male,Maltese,Jan-06,White,Brooklyn
Boo,Male,Maltese,Jan-06,White,Staten Island
Bridie,Female,Maltese,Jan-06,White,Staten Island
Bubbles,Female,Maltese,Jan-06,White,Manhattan
Buddy,Male,Maltese,Jan-06,White,Queens
Buddy,Male,Maltese,Jan-06,White,Manhattan
Bull-Lee,Male,Maltese,Jan-06,White,Queens
Buster,Male,Maltese,Jan-06,White,Queens
Button,Male,Maltese,Jan-06,White,Brooklyn
Buttons,Male,Maltese,Jan-06,White,Manhattan
Casey,Male,Maltese,Jan-06,White,Bronx
Casey,Male,Maltese,Jan-06,White,Staten Island
Celeste,Female,Maltese,Jan-06,White,Brooklyn
Charlie,Male,Maltese,Jan-06,White,Manhattan
Charlotte,Female,Maltese,Jan-06,White,Manhattan
Chuckles,Female,Maltese,Jan-06,White,Brooklyn
Coco,Male,Maltese,Jan-06,White,Manhattan
Cody,Male,Maltese,Jan-06,White,Staten Island
Cubby,Male,Maltese,Jan-06,White,Staten Island
Darla,Female,Maltese,Jan-06,White,Manhattan
Doodle,Female,Maltese,Jan-06,White,Queens
Fallon,Female,Maltese,Jan-06,White,Manhattan
Fluffy,Male,Maltese,Jan-06,White,Queens
Fozie,Male,Maltese,Jan-06,White,Manhattan
Gigi,Female,Maltese,Jan-06,White,Bronx
Gio,Male,Maltese,Jan-06,White,Staten Island
Gizmo,Male,Maltese,Jan-06,White,Staten Island
Gucci,Female,Maltese,Jan-06,White,Staten Island
Harley,Male,Maltese,Jan-06,White,Manhattan
Holly,Female,Maltese,Jan-06,White,Staten Island
Hudson,Male,Maltese,Jan-06,White,Manhattan
Isabella,Female,Maltese,Jan-06,White,Staten Island
Jack,Male,Maltese,Jan-06,White,Queens
Jake,Male,Maltese,Jan-06,White,Staten Island
Keiko,Female,Maltese,Jan-06,White,Queens
Kelly,Female,Maltese,Jan-06,White,Queens
Kiwi,Male,Maltese,Jan-06,White,Brooklyn
Kojak,Male,Maltese,Jan-06,White,Bronx
Lexi,Female,Maltese,Jan-06,White,Queens
Lila,Female,Maltese,Jan-06,Black,Manhattan
Logan,Male,Maltese,Jan-06,White,Bronx
Lola,Female,Maltese,Jan-06,White,Queens
Louie,Male,Maltese,Jan-06,White,Staten Island
Lucky,Male,Maltese,Jan-06,White,Queens
Max,Male,Maltese,Jan-06,White,Staten Island
Maxwell,Male,Maltese,Jan-06,White,Manhattan
Maxx,Male,Maltese,Jan-06,White,Manhattan
Miko,Male,Maltese,Jan-06,White,Bronx
Misty,Female,Maltese,Jan-06,White,Brooklyn
Mitzy,Female,Maltese,Jan-06,White,Staten Island
Molly,Female,Maltese,Jan-06,White,Brooklyn
Munchies,Male,Maltese,Jan-06,White,Brooklyn
N/A,Female,Maltese,Jan-06,White,Queens
N/A,Male,Maltese,Jan-06,White,Queens
N/A,Male,Maltese,Jan-06,White,Queens
N/A,Female,Maltese,Jan-06,White,Queens
N/A,Male,Maltese,Jan-06,White,Brooklyn
N/A,Male,Maltese,Jan-06,White,Brooklyn
N/A,Male,Maltese,Jan-06,White,Bronx
N/A,Female,Maltese,Jan-06,White,Bronx
N/A,Male,Maltese,Jan-06,White,Staten Island
N/A,Male,Maltese,Jan-06,White,Manhattan
Nalu,Female,Maltese,Jan-06,White,Queens
Peanut,Female,Maltese,Jan-06,White,Staten Island
Penny,Female,Maltese,Jan-06,White,Staten Island
Perla,Female,Maltese,Jan-06,White,Bronx
Pinkie,Female,Maltese,Jan-06,White,Manhattan
Poppie,Female,Maltese,Jan-06,White,Manhattan
Ppomi,Female,Maltese,Jan-06,White,Queens
Prince,Male,Maltese,Jan-06,White,Manhattan
Princess,Female,Maltese,Jan-06,White,Queens
Princess,Female,Maltese,Jan-06,White,Staten Island
Ralphy,Male,Maltese,Jan-06,White,Staten Island
Reggie,Male,Maltese,Jan-06,White,Manhattan
Riky,Male,Maltese,Jan-06,White,Brooklyn
Rocco,Male,Maltese,Jan-06,White,Manhattan
Rosie,Female,Maltese,Jan-06,White,Bronx
Sammy,Male,Maltese,Jan-06,White,Manhattan
Sandy,Female,Maltese,Jan-06,White,Manhattan
Sasha,Female,Maltese,Jan-06,White,Queens
Sassy,Female,Maltese,Jan-06,White,Brooklyn
Scooter,Male,Maltese,Jan-06,White,Queens
Scruffy,Male,Maltese,Jan-06,White,Queens
Shelby,Female,Maltese,Jan-06,White,Bronx
Shilo,Male,Maltese,Jan-06,White,Queens
Sierra,Female,Maltese,Jan-06,White,Manhattan
Sissie,Female,Maltese,Jan-06,White,Manhattan
Snowball,Male,Maltese,Jan-06,White,Brooklyn
Snowball,Male,Maltese,Jan-06,White,Brooklyn
Snowball,Female,Maltese,Jan-06,White,Staten Island
Snowflake,Male,Maltese,Jan-06,White,Queens
Snowy,Male,Maltese,Jan-06,White,Brooklyn
Sophie,Female,Maltese,Jan-06,White,Queens
Spanky,Male,Maltese,Jan-06,White,Queens
Sugar-Shack,Male,Maltese,Jan-06,White,Queens
Susie,Female,Maltese,Jan-06,White,Bronx
Tara,Female,Maltese,Jan-06,White,Staten Island
Twinkle,Male,Maltese,Jan-06,White,Queens
Valentine,Female,Maltese,Jan-06,White,Queens
Vickie,Female,Maltese,Jan-06,White,Brooklyn
Wolfgangii,Male,Maltese,Jan-06,White,Manhattan
Coco,Male,Maltese,Feb-06,White,Queens
Coco,Male,Maltese,Feb-06,White,Manhattan
Hollyberrie,Female,Maltese,Feb-06,White,Queens
Lulu,Female,Maltese,Feb-06,White,Bronx
Ricky,Male,Maltese,Feb-06,White,Queens
Stormy,Female,Maltese,Feb-06,White,Bronx
Wilbur,Male,Maltese,Feb-06,White,Brooklyn
Casper,Male,Maltese,Mar-06,White,Brooklyn
Cuddles,Male,Maltese,Mar-06,White,Brooklyn
Jagrmeister,Male,Maltese,Mar-06,White,Manhattan
Ninja,Male,Maltese,Mar-06,White,Manhattan
Popola,Female,Maltese,Mar-06,White,Brooklyn
Puffy,Male,Maltese,Mar-06,White,Queens
Shana,Female,Maltese,Mar-06,White,Manhattan
Bella,Female,Maltese,Apr-06,White,Brooklyn
Coco,Male,Maltese,Apr-06,White,Manhattan
King,Male,Maltese,Apr-06,White,Queens
Lily,Female,Maltese,Apr-06,White,Bronx
Lucy,Female,Maltese,Apr-06,White,Staten Island
Mala,Female,Maltese,Apr-06,White,Manhattan
Oscar,Male,Maltese,Apr-06,White,Manhattan
Princess,Female,Maltese,Apr-06,White,Brooklyn
Romeo,Male,Maltese,Apr-06,White,Brooklyn
Sonny,Male,Maltese,Apr-06,White,Bronx
Summer,Female,Maltese,Apr-06,White,Brooklyn
Toby,Male,Maltese,Apr-06,White,Queens
Zeke,Male,Maltese,Apr-06,White,Queens
Caesar,Male,Maltese,May-06,White,Brooklyn
Cookie,Female,Maltese,May-06,White,Queens
Peluche,Male,Maltese,May-06,White,Queens
Socrates,Male,Maltese,May-06,White,Manhattan
Stella,Female,Maltese,May-06,White,Staten Island
Zoe,Female,Maltese,May-06,White,Queens
Alvar,Male,Maltese,Jun-06,White,Brooklyn
Cleo,Female,Maltese,Jun-06,White,Manhattan
Espuma,Male,Maltese,Jun-06,White,Brooklyn
Ginger,Male,Maltese,Jun-06,White,Manhattan
Kaycie,Female,Maltese,Jun-06,White,Queens
Kelly,Female,Maltese,Jun-06,White,Queens
Tiger,Male,Maltese,Jun-06,White,Manhattan
Charlotte,Female,Maltese,Jul-06,White,Manhattan
Coco,Male,Maltese,Jul-06,White,Brooklyn
Eloise,Female,Maltese,Jul-06,Cream,Manhattan
Honey,Female,Maltese,Jul-06,Black,Brooklyn
Rocky,Male,Maltese,Jul-06,White,Brooklyn
Uni,Male,Maltese,Jul-06,White,Manhattan
Benji,Male,Maltese,Aug-06,White,Bronx
Buster,Male,Maltese,Aug-06,White,Brooklyn
George,Male,Maltese,Aug-06,White,Bronx
Rosie,Female,Maltese,Aug-06,White,Manhattan
Samantha,Female,Maltese,Aug-06,White,Manhattan
Baci,Female,Maltese,Sep-06,White,Staten Island
Boo-Boo,Female,Maltese,Sep-06,White,Queens
Jj,Male,Maltese,Sep-06,White,Bronx
J-K,Male,Maltese,Sep-06,White,Queens
Peanut,Male,Maltese,Sep-06,White,Brooklyn
Precious,Female,Maltese,Sep-06,White,Brooklyn
Royal,Male,Maltese,Sep-06,White,Bronx
Snow,Male,Maltese,Sep-06,White,Queens
Spanky,Male,Maltese,Sep-06,White,Queens
Sugar,Female,Maltese,Sep-06,White,Brooklyn
Angel,Female,Maltese,Oct-06,White,Staten Island
Chance,Male,Maltese,Oct-06,White,Queens
Cotton,Male,Maltese,Oct-06,White,Bronx
Diva,Female,Maltese,Oct-06,White,Queens
Juici,Male,Maltese,Oct-06,White,Brooklyn
Maggie,Female,Maltese,Oct-06,White,Queens
Pearl,Female,Maltese,Oct-06,White,Manhattan
Pippina,Female,Maltese,Oct-06,White,Queens
Tiffany,Female,Maltese,Oct-06,White,Staten Island
T-Jay,Male,Maltese,Oct-06,White,Bronx
Basil,Male,Maltese,Nov-06,White,Queens
Chance,Male,Maltese,Nov-06,White,Staten Island
Hazel,Female,Maltese,Nov-06,White,Queens
Koxko,Male,Maltese,Nov-06,White,Manhattan
Lacy,Female,Maltese,Nov-06,White,Brooklyn
Marley,Male,Maltese,Nov-06,White,Bronx
Max,Male,Maltese,Nov-06,White,Queens
Mickey,Male,Maltese,Nov-06,White,Bronx
Mozart,Male,Maltese,Nov-06,White,Staten Island
Snowball,Female,Maltese,Nov-06,White,Brooklyn
Alfie,Male,Maltese,Dec-06,White,Brooklyn
Cloee,Female,Maltese,Dec-06,White,Brooklyn
Josh,Male,Maltese,Dec-06,White,Queens
Precious,Female,Maltese,Dec-06,White,Queens
Prince,Male,Maltese,Dec-06,White,Queens
Rabbit,Male,Maltese,Dec-06,White,Manhattan
Skippy,Male,Maltese,Dec-06,Gray,Manhattan
Andy,Male,Maltese,Jan-07,White,Queens
Annie,Female,Maltese,Jan-07,White,Staten Island
Baby,Female,Maltese,Jan-07,White,Bronx
Bambi,Female,Maltese,Jan-07,White,Brooklyn
Banderas,Male,Maltese,Jan-07,Cream,Brooklyn
Bella,Female,Maltese,Jan-07,White,Queens
Benny,Male,Maltese,Jan-07,White,Brooklyn
Bianca,Female,Maltese,Jan-07,White,Staten Island
Bianca,Female,Maltese,Jan-07,White,Manhattan
Binky,Female,Maltese,Jan-07,White,Bronx
Bobby,Male,Maltese,Jan-07,White,Queens
Bobby,Male,Maltese,Jan-07,White,Staten Island
Booze,Male,Maltese,Jan-07,White,Bronx
Boy,Male,Maltese,Jan-07,Tan,Manhattan
Bri,Female,Maltese,Jan-07,White,Queens
Brooklyn,Male,Maltese,Jan-07,White,Brooklyn
Brooklyn,Female,Maltese,Jan-07,White,Bronx
Buddee,Male,Maltese,Jan-07,White,Manhattan
Buddy,Male,Maltese,Jan-07,White,Queens
Buddy,Male,Maltese,Jan-07,White,Brooklyn
Buster,Male,Maltese,Jan-07,White,Staten Island
Button,Female,Maltese,Jan-07,White,Brooklyn
Cesar,Male,Maltese,Jan-07,White,Queens
Chance,Male,Maltese,Jan-07,White,Manhattan
Chase,Male,Maltese,Jan-07,White,Queens
Chica,Female,Maltese,Jan-07,White,Queens
Chucky,Male,Maltese,Jan-07,White,Queens
Cloe,Female,Maltese,Jan-07,White,Bronx
Cobby,Male,Maltese,Jan-07,White,Bronx
Coffee,Female,Maltese,Jan-07,White,Queens
Cupia,Male,Maltese,Jan-07,White,Queens
Daisy,Female,Maltese,Jan-07,White,Queens
Daisy,Female,Maltese,Jan-07,White,Manhattan
Divincci,Male,Maltese,Jan-07,White,Brooklyn
Dou,Male,Maltese,Jan-07,White,Queens
Dude,Male,Maltese,Jan-07,White,Manhattan
Emma,Female,Maltese,Jan-07,White,Bronx
Fanya,Female,Maltese,Jan-07,White,Staten Island
Fifi,Female,Maltese,Jan-07,White,Queens
Flake,Male,Maltese,Jan-07,White,Brooklyn
Frasier,Male,Maltese,Jan-07,White,Manhattan
Franklynn,Female,Maltese,Jan-07,White,Staten Island
Gigi,Female,Maltese,Jan-07,White,Bronx
Holly,Female,Maltese,Jan-07,White,Brooklyn
Jak,Male,Maltese,Jan-07,White,Brooklyn
Kapa,Female,Maltese,Jan-07,White,Brooklyn
Kyrstal,Female,Maltese,Jan-07,White,Queens
Lenny,Male,Maltese,Jan-07,White,Queens
Lily,Female,Maltese,Jan-07,White,Brooklyn
Linda,Female,Maltese,Jan-07,White,Queens
Lola,Female,Maltese,Jan-07,White,Staten Island
Lucas,Male,Maltese,Jan-07,White,Queens
Lucky,Male,Maltese,Jan-07,White,Brooklyn
Luke,Male,Maltese,Jan-07,White,Queens
Marcus,Female,Maltese,Jan-07,White,Brooklyn
Max,Male,Maltese,Jan-07,White,Queens
Max,Male,Maltese,Jan-07,White,Bronx
Medallo,Male,Maltese,Jan-07,White,Queens
Mia,Female,Maltese,Jan-07,White,Queens
Mia,Female,Maltese,Jan-07,White,Queens
Miles,Male,Maltese,Jan-07,White,Manhattan
Mimzy,Female,Maltese,Jan-07,White,Staten Island
Mistie,Female,Maltese,Jan-07,White,Queens
Muffin,Female,Maltese,Jan-07,Tan,Brooklyn
N/A,Male,Maltese,Jan-07,White,Queens
N/A,Male,Maltese,Jan-07,White,Queens
N/A,Male,Maltese,Jan-07,White,Brooklyn
N/A,Male,Maltese,Jan-07,White,Bronx
N/A,Male,Maltese,Jan-07,White,Staten Island
Nunya,Male,Maltese,Jan-07,White,Brooklyn
Oscar,Male,Maltese,Jan-07,White,Queens
Peanut,Male,Maltese,Jan-07,White,Staten Island
Pooh,Male,Maltese,Jan-07,White,Brooklyn
Prince,Male,Maltese,Jan-07,White,Brooklyn
Princess,Female,Maltese,Jan-07,White,Queens
Princess,Female,Maltese,Jan-07,White,Staten Island
Ralph,Male,Maltese,Jan-07,White,Brooklyn
Rascal,Male,Maltese,Jan-07,White,Staten Island
Remy,Male,Maltese,Jan-07,White,Queens
Rocky,Male,Maltese,Jan-07,White,Queens
Rocky,Male,Maltese,Jan-07,White,Queens
Rocky,Male,Maltese,Jan-07,White,Bronx
Sanchez,Male,Maltese,Jan-07,White,Queens
Sasha,Female,Maltese,Jan-07,White,Manhattan
Shanny,Male,Maltese,Jan-07,White,Queens
Simba,Male,Maltese,Jan-07,White,Queens
Simon,Male,Maltese,Jan-07,White,Manhattan
Snow,Female,Maltese,Jan-07,White,Bronx
Snowball,Male,Maltese,Jan-07,White,Queens
Snowball,Male,Maltese,Jan-07,White,Brooklyn
Snowball,Male,Maltese,Jan-07,White,Manhattan
Snowflake,Female,Maltese,Jan-07,White,Queens
Spanky,Male,Maltese,Jan-07,White,Queens
Spanky,Male,Maltese,Jan-07,White,Bronx
Summer,Female,Maltese,Jan-07,White,Staten Island
Sunny,Male,Maltese,Jan-07,White,Queens
Tazmanian,Male,Maltese,Jan-07,White,Manhattan
Teddy,Male,Maltese,Jan-07,White,Queens
Thor,Male,Maltese,Jan-07,White,Staten Island
Toby,Male,Maltese,Jan-07,White,Manhattan
Winnie,Female,Maltese,Jan-07,White,Manhattan
Winter,Male,Maltese,Jan-07,White,Staten Island
Zoey,Female,Maltese,Jan-07,White,Staten Island
Bibi,Female,Maltese,Feb-07,White,Manhattan
Champ,Male,Maltese,Feb-07,White,Queens
Coco,Female,Maltese,Feb-07,White,Queens
Jack,Male,Maltese,Feb-07,White,Queens
Lanudo,Male,Maltese,Feb-07,White,Staten Island
Lucy,Female,Maltese,Feb-07,White,Manhattan
Mei,Female,Maltese,Feb-07,White,Queens
N/A,Male,Maltese,Feb-07,White,Queens
Shong,Male,Maltese,Feb-07,White,Queens
Snowy,Male,Maltese,Feb-07,White,Queens
Charlie,Male,Maltese,Mar-07,White,Manhattan
Jiang,Male,Maltese,Mar-07,White,Queens
Lukus,Male,Maltese,Mar-07,White,Brooklyn
Missy,Female,Maltese,Mar-07,White,Queens
Nickie,Male,Maltese,Mar-07,White,Manhattan
Ossy,Male,Maltese,Mar-07,White,Queens
Princess,Female,Maltese,Mar-07,White,Bronx
